,first_tag,first_word,pmi,second_tag,second_word
354,S,акты,7.09176698776826,S,цк
355,S,акцент,8.35266564925806,S,применения
356,S,акцент,13.7535450855402,V,ставится
357,V,акцентировал,11.4316169906529,S,внимание
358,V,акцентировалось,11.4316169906529,S,внимание
359,S,акцентирования,12.0063111559202,S,возможности
360,V,акцентировать,11.4316169906529,S,внимание
361,V,акцентирует,10.8466544899317,S,внимание
362,S,акцентов,8.51924085596063,V,является
363,S,акции,4.8814199080924,V,были
364,S,акции,9.23897191271048,V,обладают
365,S,акции,5.87264969846467,S,общества
366,S,акции,10.0690469112682,S,работники
367,S,акции,11.6540094119893,S,сбербанка
368,S,акций,10.0570742696021,S,выпуски
369,S,акций,3.97197070122568,V,может
370,S,акций,10.6420367703233,S,непуб
371,S,акций,5.86067705679859,S,общества
372,S,акций,8.47211176888094,S,пао
373,S,акций,7.24971934754449,V,предоставляется
374,S,акций,11.6420367703233,V,предоставлялась
375,S,акций,6.99818058054853,S,предприятия
376,S,акций,9.64203677032325,V,предусматривали
377,S,акций,9.47211176888094,S,сбербанка
378,S,акций,8.47211176888094,V,сможет
379,S,акций,7.36405202302349,S,эмитента
380,S,акцио,18.5609000075978,S,нерам
381,S,акционеров,10.5836200840979,S,большинством
382,S,акционеров,5.7228779492933,S,п
383,S,акционеров,9.58362008409793,V,утверждает
384,S,акционером,9.63905907052336,S,эмитента
385,S,акционеры,8.8518161950475,S,все
386,S,акцию,14.0690469112682,S,сбербанка
387,S,акциями,12.5836200840979,S,сбербанка
388,S,алгоритм,9.02174119648982,S,действий
389,S,алгоритм,13.9759375068767,S,распознавания
390,S,алгоритм,10.9759375068767,S,расчета
391,S,алгоритма,13.8060125054344,S,атрибуции
392,S,алгоритма,15.3909750061555,S,име
393,S,алгоритма,12.9759375068767,S,распознавания
394,S,алгоритму,14.5609000075978,S,распознавания
395,S,александ,16.5609000075978,S,васильевича
396,S,александр,12.3909750061555,S,александрович
397,S,александр,14.9759375068767,S,алексеевич
398,S,александр,14.9759375068767,S,борэн
399,S,александр,13.6540094119893,S,васильевич
400,S,александр,12.1685825848191,S,владимирович
401,S,александр,13.9759375068767,S,иванович
402,S,александр,13.9759375068767,S,мацеевский
403,S,александр,11.8060125054344,S,николаевич
404,S,александр,14.9759375068767,S,петрович
405,S,александр,10.4213486551991,S,соловьев
406,S,александра,15.145862508319,S,васильевича
407,S,александра,12.016579491374,S,соловьева
408,S,александре,17.5609000075978,S,федоровне
409,S,александровна,14.2389719127105,S,капустина
410,S,александром,16.9759375068767,S,авдониным
411,S,александру,17.5609000075978,S,васильевичу
412,S,александру,17.5609000075978,S,македонскому
413,S,алексеев,14.5609000075978,V,включил
414,S,алексеев,14.5609000075978,V,выражал
415,S,алексей,14.3909750061555,S,николаевич
416,S,алексей,17.5609000075978,S,тимофеев
417,S,алексея,18.5609000075978,S,тимофеева
418,V,алиментировать,15.7535450855402,S,отказополучателя
419,S,алия,18.5609000075978,S,рашитовна
420,S,альберта,18.5609000075978,S,ахтямовича
421,S,альбертинский,14.7535450855402,S,статут
422,S,альберто,17.5609000075978,S,аскуини
423,S,альберто,17.5609000075978,S,йорио
424,S,альпе,18.5609000075978,S,адриа
425,S,альтернатив,16.5609000075978,V,возникло
426,S,альтернативность,14.5609000075978,S,критериев
427,S,альтернативой,12.8060125054344,V,обладает
428,S,аматуччи,12.4734371663475,S,защита
429,S,аматуччи,17.5609000075978,S,карло
430,S,америке,16.5609000075978,S,нациям
431,S,америки,16.9759375068767,V,подталкивала
432,S,амортизации,15.5609000075978,V,определяем
433,S,амортизацию,8.91704381782312,V,имеет
434,S,ампутацию,14.9759375068767,S,частей
435,S,амфетамин,18.5609000075978,S,спайс
436,S,анализ,10.0101532222146,S,воззрений
437,S,анализ,5.55072160357731,S,вопросов
438,S,анализ,9.0101532222146,S,воспоминаний
439,S,анализ,7.80851936104495,V,говорит
440,S,анализ,5.27679888160078,S,данных
441,S,анализ,10.7471188163808,S,динамики
442,S,анализ,6.97452931248388,S,директивы
443,S,анализ,3.91845338807779,S,договора
444,S,анализ,8.63164159896087,S,допустимости
445,S,анализ,4.06061828919759,S,законодательства
446,S,анализ,4.66674539991679,S,норм
447,S,анализ,12.332081317102,S,нормирования
448,S,анализ,7.14225675822195,S,обстоятельств
449,S,анализ,8.08415380365838,S,особенностей
450,S,анализ,9.74711881638081,V,позволил
451,S,анализ,6.64558078991875,V,позволяет
452,S,анализ,6.87264969846467,V,показывает
453,S,анализ,7.10968889576552,S,положений
454,S,анализ,8.0101532222146,S,постановлений
455,S,анализ,6.04667909823972,S,практики
456,S,анализ,4.26599212664419,S,регулирования
457,S,анализ,8.08415380365838,S,связей
458,S,анализ,7.42519072149345,S,способов
459,S,анализ,9.74711881638081,S,судьями
460,S,анализ,8.87264969846467,S,эволюции
461,S,анализа,4.11588516172942,V,были
462,S,анализа,8.77299744820641,S,войн
463,S,анализа,5.78693663916429,S,изменений
464,S,анализа,6.47343716634751,S,института
465,S,анализа,4.42904304698905,S,информации
466,S,анализа,7.88847466562635,S,источников
467,S,анализа,4.80810124916233,S,норм
468,S,анализа,9.30351216490519,V,отражают
469,S,анализа,11.4734371663475,V,позволили
470,S,анализа,8.77299744820641,S,показателей
471,S,анализа,5.6660822442899,S,положений
472,S,анализа,4.69865010674633,S,положения
473,S,анализа,6.56654657073899,S,порядка
474,S,анализа,7.01400554771021,S,преступности
475,S,анализа,9.6660822442899,V,проводилось
476,S,анализа,4.71188593390303,S,решения
477,S,анализа,9.6660822442899,S,сайтов
478,S,анализа,8.47343716634751,S,свидетельства
479,S,анализа,5.82958097657278,S,сети
480,S,анализа,7.51924085596063,S,см
481,S,анализа,12.4734371663475,S,спинозы
482,S,анализа,1.82867957383125,S,ст
483,S,анализа,6.94987521029049,S,текста
484,S,анализа,9.15150907146015,S,форум
485,S,анализа,5.45106935331905,S,языка
486,S,анализе,12.7795402940732,S,многое
487,S,анализе,8.29411346690295,S,положений
488,S,анализе,7.77055151084593,S,преступлений
489,S,анализе,9.47211176888094,S,решений
490,S,анализе,9.67520363425845,S,сделок
491,S,анализе,9.51650588823939,V,стоит
492,V,анализирует,12.4523755508197,S,события
493,V,анализируется,11.7795402940732,S,актуальность
494,V,анализируется,9.9910443992669,S,история
495,V,анализируется,9.3082345751476,S,отсутствие
496,V,анализируется,7.98158407001783,S,положение
497,V,анализируется,8.73117727251179,S,содержание
498,V,анализируют,10.7407210451827,S,проблемы
499,V,анализируют,15.5609000075978,S,сходства
500,V,анализируются,12.2389719127105,S,воспоминания
501,V,анализируются,11.8604602894568,S,факторы
502,V,анализируя,12.1515090714601,S,мнения
503,S,анализом,12.6540094119893,S,числа
504,S,анализу,9.18803494748526,S,кодификации
505,S,анализу,9.30587143777912,S,объекта
506,S,анализу,12.5385321945694,V,подвергается
507,S,анализу,12.8604602894568,V,подверглись
508,S,анализу,7.36860719312708,S,полномочий
509,S,анализу,7.52954341134214,S,преступлений
510,S,анализу,13.8604602894568,S,трактата
511,S,аналога,17.5609000075978,V,исчезли
512,S,аналога,12.3514466419689,S,состава
513,S,аналогии,7.01304150153943,S,закона
514,S,аналогия,8.30587143777912,V,может
515,S,анатолий,15.7535450855402,S,владимирович
516,S,анатолия,18.5609000075978,S,дмитриевича
517,S,ангелини,14.6540094119893,V,уделил
518,S,ангелюса,18.5609000075978,S,силезиуса
519,S,анджей,18.5609000075978,S,францишек
520,S,андреева,17.5609000075978,S,елена
521,S,андреева,11.7535450855402,S,принципы
522,S,андрей,16.9759375068767,S,витальевич
523,S,андрей,14.1685825848191,S,владимирович
524,S,андрей,16.9759375068767,S,кириллович
525,S,андрия,17.5609000075978,S,катанчевич
526,S,анжи,13.3909750061555,S,гудар
527,S,анжи,14.5836200840979,S,гудара
528,S,анкет,12.9759375068767,V,указал
529,S,анкеты,16.9759375068767,S,декаб
530,S,анна,18.5609000075978,S,сергеевна
531,S,аннотация,10.5385321945694,S,большинство
532,S,аннотация,12.4316169906529,V,исследуется
533,S,аннотация,13.6540094119893,S,основоположники
534,S,аннотация,12.9170438178231,S,человечество
535,S,аннулирования,11.0217411964898,S,исключения
536,S,аннулирования,14.6540094119893,S,отзыва
537,S,аннулирования,14.9759375068767,S,судимости
538,S,антагонизм,16.9759375068767,V,исчезнет
539,S,антона,16.2389719127105,S,иванова
540,S,антонина,17.5609000075978,S,васильевна
541,S,аншлюса,14.8604602894568,S,австрии
542,S,ао,7.38223515659137,S,механизм
543,S,ао,7.2378452472562,V,могли
544,S,ао,8.54269982878462,V,называет
545,S,ао,5.82280774797736,S,наличие
546,S,ао,12.630162670035,V,обходит
547,S,ао,7.17073105139766,S,общество
548,S,ао,7.2378452472562,V,определить
549,S,ао,8.17073105139766,V,определяет
550,S,ао,6.92972295189387,V,определяется
551,S,ао,7.58576855067651,V,отсутствует
552,S,ао,6.37277482734231,S,положение
553,S,ао,6.82280774797736,S,положений
554,S,ао,8.2378452472562,S,прекращение
555,S,ао,12.630162670035,V,распределялись
556,S,ао,8.72327207442644,V,указывается
557,S,ао,9.04520016931381,V,устанавливаются
558,S,ао,11.630162670035,V,функционируют
559,S,ао,4.58850351839775,V,является
560,S,апеллянт,17.5609000075978,V,арендовал
561,S,апеллянт,17.5609000075978,V,остановил
562,S,апелляции,7.22550965290392,S,суд
563,S,апк,7.68162309518568,S,рф
564,S,аппарат,11.9170438178231,S,правоведения
565,S,аппарат,9.44455604636038,S,теории
566,S,аппарата,8.70291901247028,S,германии
567,S,аппарата,7.19457779335203,S,общества
568,S,аппарата,8.03733805154083,S,правительства
569,S,аппарата,10.2389719127105,S,правоведения
570,S,аппарата,12.9759375068767,S,предпочтение
571,S,аппарата,13.5609000075978,S,ректора
572,S,аппарата,11.1014683889605,S,юриспруденции
573,S,апре,17.5609000075978,S,ля
574,S,апреля,4.27528105395852,V,был
575,S,апробации,12.9759375068767,S,ряда
576,S,аргентины,9.20334800297976,V,были
577,S,аргументации,13.2389719127105,S,выводов
578,S,аргументации,9.91704381782312,V,означает
579,S,аргументация,8.91704381782312,V,имеет
580,V,аргументируется,16.5609000075978,S,неспособность
581,V,аргументируются,13.2033480029798,S,элементы
582,S,аргументов,8.93884818814147,V,была
583,S,аргументы,10.0531053673991,V,позволяют
584,S,аргументы,14.7535450855402,S,противников
585,S,аргументы,8.52472639504436,S,сторон
586,S,арендатору,9.53023287135091,S,п
587,S,арендодатель,16.2389719127105,V,потребовал
588,S,аренду,11.8060125054344,S,жилья
589,S,аренду,11.1685825848191,V,предоставляются
590,S,аренды,8.29645740737124,S,имущество
591,S,аренды,6.34567038184992,V,могут
592,S,арест,11.4734371663475,S,игоря
593,S,арест,7.22550965290392,S,имущества
594,S,арест,13.4734371663475,S,омара
595,S,арест,8.54269982878462,S,президента
596,S,арест,11.6660822442899,S,сына
597,S,арест,14.4734371663475,S,экс-министра
598,S,ареста,9.46814286667799,S,батуриной
599,S,ареста,8.41369508265562,S,берия
600,S,ареста,11.3612276627615,S,брата
601,S,ареста,10.8466544899317,S,отца
602,S,ареста,11.3612276627615,S,сотрудников
603,S,ареста,5.65682993105171,S,ч
604,S,аресте,11.2210500047132,S,берия
605,S,арестов,10.2525609774584,V,был
606,S,арестованных,16.5609000075978,S,квартир
607,S,арестом,13.7535450855402,S,китай
608,S,аресту,10.7795402940732,S,мер
609,S,арзамасцев,14.9759375068767,S,допустимость
610,S,арзамасцев,16.5609000075978,S,максим
611,S,аристократия,18.5609000075978,V,сливалась
612,S,армении,8.27781165457384,S,действие
613,S,армении,9.99865758337677,V,действует
614,S,армении,13.7535450855402,V,увеличилась
615,S,армения,7.74072104518266,S,проблемы
616,S,армения,9.56090000759785,V,рассматривается
617,S,армии,14.3909750061555,V,наносит
618,S,армий,16.9759375068767,V,опустошает
619,S,армию,12.7535450855402,V,делает
620,S,артем,16.9759375068767,S,григорьевич
621,S,артем,13.8060125054344,S,николаевич
622,S,артем,15.3909750061555,S,сергеевич
623,S,архив,12.7795402940732,S,коллегии
624,S,архив,16.2389719127105,S,рцхидни
625,S,архив,13.2389719127105,S,санкт-петербурга
626,S,архива,14.5609000075978,S,санкт-петербурга
627,S,архивах,9.08516657663145,V,было
628,S,архивах,9.25256097745844,V,могут
629,S,архиве,15.5609000075978,S,оригинал
630,S,архивов,16.9759375068767,S,кгб
